200.833	10798.1
202.102	10874.2
203.371	10913.6
204.639	10889.3
205.907	10883.8
207.175	10873.4
208.442	10894.3
209.71	10916.2
210.977	10939.4
212.244	10962.3
213.511	10983.5
214.777	11002.7
216.042	11015.1
217.309	11019.6
218.575	11012.8
219.84	11010.5
221.106	11021.9
222.371	11047.3
223.635	11081.9
224.9	11107.4
226.165	11137.6
227.429	11146.2
228.694	11156.1
229.956	11168.3
231.22	11180.8
232.484	11192
233.747	11216.6
235.011	11268
236.272	11290.5
237.535	11306.5
238.798	11319.1
240.06	11330.6
241.321	11342.9
242.583	11355.9
243.845	11371.3
245.105	11385.9
246.367	11401.2
247.628	11417.4
248.888	11434.7
250.149	11452
251.409	11469.1
252.67	11484.7
253.928	11497
255.189	11505.4
256.447	11512.3
257.707	11518.3
258.966	11523.1
260.224	11527.7
261.483	11531.1
262.742	11534.3
263.999	11537.3
265.257	11541
266.514	11550.5
267.772	11571.5
269.028	11599
270.286	11620.7
271.543	11639.8
272.799	11653.5
274.056	11665.9
275.311	11685.5
276.568	11702.8
277.823	11737.4
279.079	11749.5
280.333	11754.2
281.589	11756.5
282.843	11763.2
284.099	11770.4
285.352	11783
286.607	11797.9
287.86	11814.2
289.114	11831.6
290.368	11849.6
291.621	11867.2
292.875	11881
294.127	11891.8
295.38	11899.2
296.632	11906.2
297.884	11911.3
299.137	11915.7
300.388	11920.1
301.641	11924.7
302.891	11931.8
304.142	11937
305.394	11939.8
306.644	11939.2
307.894	11940
309.146	11941.5
310.395	11944
311.645	11948.5
312.895	11954.2
314.144	11962.4
315.393	11971.9
316.642	11981.1
317.892	11986.7
319.14	11992.2
320.388	12000.7
321.637	12009.6
322.885	12018.6
324.132	12028.3
325.38	12038.5
326.628	12049.5
327.875	12060.7
329.122	12069.6
330.368	12084.5
331.614	12106
332.862	12145.8
334.108	12176.4
335.353	12201.8
336.599	12222.6
337.844	12239
339.089	12253.1
340.335	12263.7
341.58	12270.7
342.824	12274
344.068	12273.9
345.312	12270.4
346.556	12262.5
347.8	12251.8
349.043	12251.6
350.286	12256.5
351.53	12274.3
352.774	12295.3
354.016	12315.7
355.259	12336.3
356.501	12351.5
357.743	12360.6
358.985	12354.7
360.227	12333.5
361.468	12290.7
362.709	12260.1
363.95	12260.5
365.191	12301.2
366.432	12342.8
367.672	12330
368.912	12323.7
370.152	12319.3
371.392	12319.4
372.632	12325.9
373.871	12337.6
375.11	12352.9
376.348	12371.2
377.587	12391.7
378.825	12411.9
380.064	12420.2
381.302	12420.1
382.54	12401.3
383.778	12372.9
385.016	12380.7
386.253	12412.6
387.489	12451.8
388.726	12462.2
389.963	12460.1
391.199	12469.8
392.436	12477
393.672	12523.7
394.907	12554.5
396.142	12536.9
397.378	12536.6
398.614	12541
399.849	12550.4
401.082	12562.2
402.317	12571
403.552	12568.3
404.786	12573.3
406.019	12580.9
407.253	12592.4
408.487	12603.8
409.721	12612.4
410.953	12618.3
412.186	12620.6
413.419	12618
414.651	12606.9
415.883	12604.9
417.116	12618.1
418.347	12632.4
419.579	12636.5
420.811	12648.4
422.041	12639.3
423.272	12629.5
424.504	12623.3
425.733	12621.4
426.964	12625.3
428.194	12631.1
429.424	12641
430.654	12653.8
431.883	12669.1
433.113	12685.2
434.341	12685.4
435.571	12683
436.799	12677.7
438.028	12663.6
439.257	12667.8
440.484	12663.4
441.713	12679.7
442.94	12701.3
444.168	12716.7
445.394	12726.4
446.622	12730.3
447.848	12729
449.076	12719.6
450.301	12707.1
451.528	12714.5
452.754	12728.4
453.979	12748.3
455.205	12770.5
456.43	12796.3
457.656	12822.1
458.88	12834.4
460.106	12841.8
461.33	12832.4
462.554	12821.1
463.779	12812.7
465.002	12806.7
466.225	12803.4
467.45	12809.7
468.672	12817.3
469.895	12822.1
471.119	12815.3
472.341	12808.4
473.563	12793.3
474.786	12779.3
476.008	12774.8
477.229	12775.3
478.452	12777.1
479.673	12781.5
480.894	12787.9
482.115	12795.8
483.337	12806
484.557	12806.8
485.777	12797.3
486.997	12771
488.218	12742.9
489.438	12731.2
490.657	12714
491.876	12757.6
493.096	12753.6
494.315	12750.6
495.533	12750.7
496.752	12753.7
497.97	12756.7
499.188	12762.2
500.407	12770.1
501.625	12780.9
502.842	12794.3
504.059	12811.7
505.276	12822
506.493	12819
507.71	12813.8
508.926	12805.7
510.142	12795.8
511.358	12786.2
512.575	12783.1
513.791	12791.3
515.006	12804.9
516.222	12837.1
517.437	12869.3
518.651	12889.8
519.866	12900.2
521.081	12903.4
522.295	12908.4
523.509	12912.1
524.723	12915.6
525.937	12918.9
527.15	12923.8
528.363	12928.4
529.576	12933.1
530.789	12937.9
532.002	12942.9
533.215	12947.8
534.426	12952.1
535.638	12950.4
536.85	12940.4
538.061	12928.7
539.273	12920.2
540.484	12921.8
541.695	12920.3
542.906	12929.6
544.117	12940.6
545.327	12953
546.537	12965.3
547.747	12975.7
548.957	12982.8
550.167	12976.1
551.377	12969.5
552.585	12963.4
553.794	12957.9
555.003	12960.1
556.212	12963.6
