200.833	11648.5
202.102	11725.9
203.371	11658.2
204.639	11644.9
205.907	11643
207.175	11653
208.442	11681.6
209.71	11710.1
210.977	11692.4
212.244	11700.9
213.511	11651.2
214.777	11670.1
216.042	11687.4
217.309	11722.3
218.575	11753.5
219.84	11784.1
221.106	11812.1
222.371	11838
223.635	11855.5
224.9	11875.8
226.165	11894.1
227.429	11915.1
228.694	11939.9
229.956	11970
231.22	12004
232.484	12040.5
233.747	12077.6
235.011	12115.1
236.272	12136.1
237.535	12155
238.798	12157
240.06	12166.1
241.321	12181.6
242.583	12199.4
243.845	12227.5
245.105	12255.2
246.367	12288.2
247.628	12302.3
248.888	12308.3
250.149	12304.4
251.409	12299.1
252.67	12298.8
253.928	12298.6
255.189	12301.7
256.447	12311.1
257.707	12327.1
258.966	12342.7
260.224	12357.7
261.483	12371.6
262.742	12384.1
263.999	12387.7
265.257	12391.6
266.514	12379.9
267.772	12381.8
269.028	12390.8
270.286	12411.3
271.543	12437.6
272.799	12466.4
274.056	12500.9
275.311	12528.5
276.568	12529.8
277.823	12535.6
279.079	12545.5
280.333	12558.9
281.589	12575.2
282.843	12594.1
284.099	12610.2
285.352	12629.9
286.607	12650.6
287.86	12673.5
289.114	12695.9
290.368	12735.6
291.621	12726
292.875	12737.6
294.127	12757.2
295.38	12770.6
296.632	12779.4
297.884	12788.6
299.137	12797.7
300.388	12807.8
301.641	12817.2
302.891	12825.1
304.142	12831.7
305.394	12836.9
306.644	12841
307.894	12842.9
309.146	12842.4
310.395	12841.9
311.645	12842.9
312.895	12847.8
314.144	12858.1
315.393	12870.7
316.642	12885.8
317.892	12902.7
319.14	12921.1
320.388	12940.7
321.637	12961.9
322.885	12981.2
324.132	12993.8
325.38	13003.1
326.628	13009.2
327.875	13013
329.122	13029.8
330.368	13045.2
331.614	13073.8
332.862	13093.6
334.108	13103.2
335.353	13100.7
336.599	13087.8
337.844	13086.7
339.089	13096.1
340.335	13109.5
341.58	13132.3
342.824	13151.7
344.068	13161.7
345.312	13172.9
346.556	13181.7
347.8	13194.5
349.043	13210.5
350.286	13223.5
351.53	13237.3
352.774	13233.1
354.016	13233.4
355.259	13226.9
356.501	13213.8
357.743	13215.2
358.985	13223
360.227	13228.9
361.468	13224.1
362.709	13219.2
363.95	13218.4
365.191	13219.3
366.432	13221.8
367.672	13229.3
368.912	13250.7
370.152	13272.6
371.392	13289.8
372.632	13299.6
373.871	13302.4
375.11	13298.4
376.348	13288.3
377.587	13272.1
378.825	13294.5
380.064	13342.9
381.302	13395.2
382.54	13410.8
383.778	13408.4
385.016	13418.9
386.253	13429.9
387.489	13442.6
388.726	13453.4
389.963	13468
391.199	13480.1
392.436	13489
393.672	13494.4
394.907	13490.2
396.142	13490.6
397.378	13491.4
398.614	13490.7
399.849	13490.2
401.082	13491.9
402.317	13499.7
403.552	13513
404.786	13532
406.019	13562.8
407.253	13587.9
408.487	13602.5
409.721	13604.4
410.953	13608.5
412.186	13612.1
413.419	13620.9
414.651	13627.2
415.883	13628.8
417.116	13627.6
418.347	13624.6
419.579	13619.1
420.811	13611.3
422.041	13605.8
423.272	13609.6
424.504	13618.1
425.733	13644.5
426.964	13669.7
428.194	13693.6
429.424	13721.1
430.654	13763.3
431.883	13697.1
433.113	13694.1
434.341	13696.1
435.571	13699.1
436.799	13703.3
438.028	13708.5
439.257	13714.4
440.484	13721.9
441.713	13730.4
442.94	13741.4
444.168	13750.7
445.394	13746.2
446.622	13740.1
447.848	13731
449.076	13730.9
450.301	13734
451.528	13739.1
452.754	13746.1
453.979	13755.2
455.205	13765.9
456.43	13778.4
457.656	13787.5
458.88	13795.6
460.106	13796.5
461.33	13802.8
462.554	13811.6
463.779	13819.3
465.002	13828.2
466.225	13834.7
467.45	13837.1
468.672	13830.7
469.895	13829.1
471.119	13829.2
472.341	13827
473.563	13837.7
474.786	13837.1
476.008	13824
477.229	13813.2
478.452	13796.4
479.673	13783.7
480.894	13782
482.115	13788.6
483.337	13800.3
484.557	13819.2
485.777	13834.5
486.997	13828.4
488.218	13816.6
489.438	13803.8
490.657	13789.6
491.876	13775.7
493.096	13761.4
