200.833	23155.1
202.102	23158.6
203.371	23164.5
204.639	23176.3
205.907	23187
207.175	23198.6
208.442	23225.4
209.71	23251.4
210.977	23274.6
212.244	23298.9
213.511	23315.6
214.777	23326.8
216.042	23342.5
217.309	23361.8
218.575	23393.8
219.84	23431.6
221.106	23477.8
222.371	23526.9
223.635	23578.4
224.9	23631.8
226.165	23685.4
227.429	23736.6
228.694	23786.6
229.956	23833.1
231.22	23870.5
232.484	23909.3
233.747	23946.9
235.011	23980.5
236.272	24016.4
237.535	24055.6
238.798	24097
240.06	24142.5
241.321	24177
242.583	24206.5
243.845	24235
245.105	24261.7
246.367	24287.2
247.628	24310.7
248.888	24339.2
250.149	24364.7
251.409	24388.2
252.67	24410.1
253.928	24427.2
255.189	24435.7
256.447	24449.5
257.707	24473.8
258.966	24497.2
260.224	24541.2
261.483	24567.8
262.742	24577.3
263.999	24577.1
265.257	24583.5
266.514	24591.6
267.772	24606.5
269.028	24618.3
270.286	24639
271.543	24664
272.799	24709.6
274.056	24730.3
275.311	24754.5
276.568	24774.3
277.823	24803
279.079	24841.5
280.333	24882.9
281.589	24935.6
282.843	24980.7
284.099	25021.7
285.352	25059
286.607	25092.1
287.86	25121.2
289.114	25146.1
290.368	25166.9
291.621	25183.4
292.875	25195.8
294.127	25204.2
295.38	25210.2
296.632	25211.6
297.884	25224.4
299.137	25244.1
300.388	25259.8
301.641	25257.1
302.891	25263.7
304.142	25272
305.394	25334
306.644	25382.5
307.894	25357.3
309.146	25321.2
310.395	25327.7
311.645	25349.1
312.895	25370.6
314.144	25406.3
315.393	25427.4
316.642	25447.5
317.892	25468.2
319.14	25486.1
320.388	25502.1
321.637	25515.9
322.885	25528.1
324.132	25538.8
325.38	25556.9
326.628	25585.4
327.875	25613.5
329.122	25642.5
330.368	25670.4
331.614	25695.7
332.862	25720.3
334.108	25744.7
335.353	25768.5
336.599	25792.4
337.844	25816.3
339.089	25840.7
340.335	25861.7
341.58	25878.8
342.824	25888.4
344.068	25898.5
345.312	25929.3
346.556	25966.3
347.8	26009.6
349.043	26022.9
350.286	26024.5
351.53	26021.3
352.774	26010.3
354.016	26010.1
355.259	26023.6
356.501	26021.8
357.743	26022.6
358.985	26020.3
360.227	26016.9
361.468	26001.9
362.709	26006.3
363.95	26005.9
365.191	26027.4
366.432	26057.6
367.672	26088.1
368.912	26106
370.152	26110.1
371.392	26100.8
372.632	26106.2
373.871	26117.1
375.11	26163.8
376.348	26164.6
377.587	26162.1
378.825	26156
380.064	26157.6
381.302	26165.9
382.54	26180.1
383.778	26198.9
385.016	26222.4
386.253	26248.8
387.489	26277.2
388.726	26307.4
389.963	26334.1
391.199	26362.6
392.436	26389.9
393.672	26414.9
394.907	26438.8
396.142	26458.1
397.378	26473.3
398.614	26483.9
399.849	26491.7
401.082	26500.4
402.317	26510.6
403.552	26523
404.786	26536.4
406.019	26552
407.253	26570.3
408.487	26592.2
409.721	26615.2
410.953	26635.1
412.186	26638.8
413.419	26642.3
414.651	26642.8
415.883	26642.1
417.116	26636.6
418.347	26647.4
419.579	26678.9
